ROW,ROW_BUS,COLUMN,COLUMN_BUS,REAL,IMAGINARY
15,143,15,143,0.00000000000000,-1000.00000000000000
16,43,15,143,-0.00000000000000,1000.00000000000000
15,143,16,43,-0.00000000000000,1000.00000000000000
16,43,16,43,37.44933123751531,-1527.76494801878016
17,42,16,43,-10.89852264470816,245.82223298619522
22,44,16,43,-26.55080859280714,282.40405503258506
12,41,17,42,-10.76728617574084,152.61457796919620
16,43,17,42,-10.89852264470816,245.82223298619522
17,42,17,42,39.54484723445647,-766.30096508361203
18,30,17,42,-10.29525110673949,235.67777533536082
22,44,17,42,-7.58378730726798,134.16080879285968
17,42,18,30,-10.29525110673949,235.67777533536082
18,30,18,30,96.44530870882147,-2318.57346660616622
51,29,18,30,-79.87220447284345,1996.80511182108603
52,54,18,30,-6.27785312923852,87.81243944971905
19,33,19,33,32.08993365739744,-399.48265324468349
20,32,19,33,-10.34053176594945,127.69736053823287
56,34,19,33,-21.74940189144798,272.99249270645061
19,33,20,32,-10.34053176594945,127.69736053823287
20,32,20,32,82.18409514927652,-990.91073344560618
21,40,20,32,-14.68157755648213,204.28366485733702
22,44,20,32,-24.75467482513043,250.72042451093645
23,31,20,32,-22.93143237719094,322.02198430748842
56,34,20,32,-9.47587862452357,89.49440923161153
11,140,21,40,-0.00000000000000,1000.00000000000000
12,41,21,40,-15.01068067663530,339.47231684082908
20,32,21,40,-14.68157755648213,204.28366485733702
21,40,21,40,41.81931514077566,-1711.98455895519919
23,31,21,40,-12.12705690765824,169.49005725703296
14,45,22,44,-94.11764705882355,1443.13725490196089
16,43,22,44,-26.55080859280714,282.40405503258506
17,42,22,44,-7.58378730726798,134.16080879285968
20,32,22,44,-24.75467482513043,250.72042451093645
22,44,22,44,169.08924165779825,-2317.31921940383108
56,34,22,44,-16.08232387376918,209.29051616548929
8,28,23,31,-101.77081213108080,2015.06208019539986
20,32,23,31,-22.93143237719094,322.02198430748842
21,40,23,31,-12.12705690765824,169.49005725703296
23,31,23,31,136.82930141592999,-2505.47972175992118
24,102,24,102,0.00000000000000,-1000.00000000000000
54,2,24,102,-0.00000000000000,1000.00000000000000
25,325,25,325,0.00000000000000,-1000.00000000000000
56,34,25,325,-0.00000000000000,1000.00000000000000
26,36,26,36,27.54722184374566,-384.54164585326862
54,2,26,36,-15.58294375973934,216.74458138546532
56,34,26,36,-11.96427808400633,168.35448446780327
27,48,27,48,69.20415224913495,-2608.11188546712765
50,9,27,48,-69.20415224913495,2629.75778546712763
28,314,28,314,0.00000000000000,-1000.00000000000000
29,51,28,314,-0.00000000000000,1000.00000000000000
28,314,29,51,-0.00000000000000,1000.00000000000000
29,51,29,51,31.45947888942892,-1700.24209826867536
31,49,29,51,-16.31259960096872,353.85792980562911
38,52,29,51,-15.14687928846020,347.77234846304611
30,323,30,323,0.00000000000000,-1000.00000000000000
41,50,30,323,-0.00000000000000,1000.00000000000000
29,51,31,49,-16.31259960096872,353.85792980562911
31,49,31,49,43.97103634612388,-30959.35276241603060
41,50,31,49,-27.65843674515516,606.64171261040326
50,9,31,49,-0.00000000000000,30000.00000000000000
32,129,32,129,0.00000000000000,-1000.00000000000000
51,29,32,129,-0.00000000000000,1000.00000000000000
33,316,33,316,0.00000000000000,-1000.00000000000000
37,53,33,316,-0.00000000000000,1000.00000000000000
34,46,34,46,26.40069871407168,-598.29006829452362
37,53,34,46,-13.97624039133473,321.45352900069878
51,29,34,46,-12.42445832273695,278.38551929382487
35,156,35,156,0.00000000000000,-1000.00000000000000
36,56,35,156,-0.00000000000000,1000.00000000000000
35,156,36,56,-0.00000000000000,1000.00000000000000
36,56,36,56,43.06914470296336,-1610.11195187678481
52,54,36,56,-43.06914470296336,610.45831187678482
33,316,37,53,-0.00000000000000,1000.00000000000000
34,46,37,53,-13.97624039133473,321.45352900069878
37,53,37,53,36.69425136381363,-1835.63291133398479
38,52,37,53,-11.22251685782354,252.98759430922203
52,54,37,53,-11.49549411465536,263.69966802406390
29,51,38,52,-15.14687928846020,347.77234846304611
37,53,38,52,-11.22251685782354,252.98759430922203
38,52,38,52,37.98710999143017,-863.40710960242768
48,55,38,52,-11.61771384514643,265.09510683015958
39,317,39,317,0.00000000000000,-1000.00000000000000
40,69,39,317,-0.00000000000000,1000.00000000000000
39,317,40,69,-0.00000000000000,1000.00000000000000
40,69,40,69,74.03011085801423,-2046.43229283021356
41,50,40,69,-17.89697128635667,215.71205800093384
49,68,40,69,-21.97431072130988,360.74625747558269
124,81,40,69,-34.15882885034767,472.10508735369694
30,323,41,50,-0.00000000000000,1000.00000000000000
31,49,41,50,-27.65843674515516,606.64171261040326
40,69,41,50,-17.89697128635667,215.71205800093384
41,50,41,50,61.04230216852797,-2047.48880039487858
48,55,41,50,-7.84097855412355,126.25575671843846
52,54,41,50,-7.64591558289258,101.36004306510291
42,139,42,139,0.00000000000000,-1000.00000000000000
44,39,42,139,-0.00000000000000,1000.00000000000000
43,321,43,321,0.00000000000000,-1000.00000000000000
45,38,43,321,-0.00000000000000,1000.00000000000000
42,139,44,39,-0.00000000000000,1000.00000000000000
44,39,44,39,43.84522635098104,-1602.52116232598928
45,38,44,39,-43.84522635098104,602.87186232598924
43,321,45,38,-0.00000000000000,1000.00000000000000
44,39,45,38,-43.84522635098104,602.87186232598924
45,38,45,38,68.70851872972909,-2004.57920428207763
46,37,45,38,-8.67075412438871,138.53938256523296
47,67,45,38,-11.68720781980451,162.55843603909904
48,55,45,38,-4.50533043455484,102.26052335175629
45,38,46,37,-8.67075412438871,138.53938256523296
46,37,46,37,30.86838177860190,-592.10141412521739
51,29,46,37,-14.51378809869376,333.81712626995647
54,2,46,37,-7.68383955551943,121.31600529002800
45,38,47,67,-11.68720781980451,162.55843603909904
47,67,47,67,40.26045368557069,-561.66626892758507
49,68,47,67,-8.66680613251248,121.93299662293414
120,59,47,67,-19.90643973325371,278.69015626555188
38,52,48,55,-11.61771384514643,265.09510683015958
41,50,48,55,-7.84097855412355,126.25575671843846
45,38,48,55,-4.50533043455484,102.26052335175629
48,55,48,55,35.53960463086108,-682.86657005480151
49,68,48,55,-3.59888761655488,80.81138557173237
52,54,48,55,-7.97669418048138,131.44204758271485
40,69,49,68,-21.97431072130988,360.74625747558269
47,67,49,68,-8.66680613251248,121.93299662293414
48,55,49,68,-3.59888761655488,80.81138557173237
49,68,49,68,51.94709696578949,-961.86963433912661
120,59,49,68,-17.70709249541225,400.82418466887736
1,10,50,9,-18.88016992152930,686.76618089562817
10,8,50,9,-12.94350161544857,446.05297874776608
27,48,50,9,-69.20415224913495,2629.75778546712763
31,49,50,9,-0.00000000000000,30000.00000000000000
50,9,50,9,101.02957378611282,-33762.81484511052258
10,8,51,29,-0.00000000000000,30000.00000000000000
18,30,51,29,-79.87220447284345,1996.80511182108603
32,129,51,29,-0.00000000000000,1000.00000000000000
34,46,51,29,-12.42445832273695,278.38551929382487
46,37,51,29,-14.51378809869376,333.81712626995647
51,29,51,29,106.81045089427418,-33607.37117738486268
18,30,52,54,-6.27785312923852,87.81243944971905
36,56,52,54,-43.06914470296336,610.45831187678482
37,53,52,54,-11.49549411465536,263.69966802406390
41,50,52,54,-7.64591558289258,101.36004306510291
48,55,52,54,-7.97669418048138,131.44204758271485
52,54,52,54,80.92913119833455,-1253.96014170555804
54,2,52,54,-4.46402948810336,62.97470170717242
1,10,53,6,-9.79675501330098,388.10221783461571
2,3,53,6,-13.91391461030604,527.33736373059878
6,4,53,6,-11.23658632507444,432.60857351536600
10,8,53,6,-8.53788687299894,326.57417289220922
53,6,53,6,43.48689282168040,-31668.31152797278992
118,12,53,6,-0.00000000000000,30000.00000000000000
24,102,54,2,-0.00000000000000,1000.00000000000000
26,36,54,2,-15.58294375973934,216.74458138546532
46,37,54,2,-7.68383955551943,121.31600529002800
52,54,54,2,-4.46402948810336,62.97470170717242
54,2,54,2,32.90501708094701,-1449.10768112421397
119,35,54,2,-5.17420427758488,50.72800274154825
55,27,55,27,30.10839466802213,-683.98534293796683
56,34,55,27,-3.98830098378091,91.06620579633076
118,12,55,27,-13.82763142210037,308.49922517582547
125,13,55,27,-12.29246226214085,286.00462196581054
19,33,56,34,-21.74940189144798,272.99249270645061
20,32,56,34,-9.47587862452357,89.49440923161153
22,44,56,34,-16.08232387376918,209.29051616548929
25,325,56,34,-0.00000000000000,1000.00000000000000
26,36,56,34,-11.96427808400633,168.35448446780327
55,27,56,34,-3.98830098378091,91.06620579633076
56,34,56,34,77.19552998428154,-2021.30682391215078
119,35,56,34,-13.93534652675356,194.89465554446537
57,320,57,320,0.00000000000000,-1000.00000000000000
58,62,57,320,-0.00000000000000,1000.00000000000000
57,320,58,62,-0.00000000000000,1000.00000000000000
58,62,58,62,93.20289791560857,-2687.36068719466311
59,63,58,62,-23.23298619379796,239.88058245096386
60,61,58,62,-62.92134831460674,1339.32584269662925
121,60,58,62,-7.04856340720387,109.07353204707007
58,62,59,63,-23.23298619379796,239.88058245096386
59,63,59,63,57.64431393538656,-713.96254770865244
60,61,59,63,-9.17331003603800,208.80200939172215
125,13,59,63,-25.23801770555060,266.43211586596635
58,62,60,61,-62.92134831460674,1339.32584269662925
59,63,60,61,-9.17331003603800,208.80200939172215
60,61,60,61,140.13558370722959,-3031.79308275061658
61,64,60,61,-68.04092535658485,1504.46046066226495
60,61,61,64,-68.04092535658485,1504.46046066226495
61,64,61,64,95.91858868996381,-1895.24342659568015
63,65,61,64,-17.33361226502495,243.86599324586828
121,60,61,64,-10.54405106835401,147.83638268754680
62,66,62,66,72.05727485175738,-1546.93435616064039
63,65,62,66,-3.98830098378091,91.06620579633076
120,59,62,66,-62.92134831460674,1339.32584269662925
121,60,62,66,-5.14762555336975,117.83888766768041
61,64,63,65,-17.33361226502495,243.86599324586828
62,66,63,65,-3.98830098378091,91.06620579633076
63,65,63,65,55.98913777885576,-821.38086553393555
119,35,63,65,-34.66722453004990,487.73198649173656
64,82,64,82,36.95929743653738,-797.58394195961978
120,59,64,82,-17.70709249541225,400.82418466887736
121,60,64,82,-5.49939192437865,125.22901039227951
123,80,64,82,-6.49591896739960,106.55586376348472
124,81,64,82,-7.25689404934688,166.90856313497824
65,114,65,114,0.00000000000000,-1000.00000000000000
66,14,65,114,-0.00000000000000,1000.00000000000000
65,114,66,14,-0.00000000000000,1000.00000000000000
66,14,66,14,57.22402325487602,-1586.66574718285665
68,15,66,14,-26.32891746577241,261.90344215952553
82,17,66,14,-30.89510578910361,324.93128502333116
67,311,67,311,0.00000000000000,-1000.00000000000000
69,18,67,311,-0.00000000000000,1000.00000000000000
66,14,68,15,-26.32891746577241,261.90344215952553
68,15,68,15,57.16625008415288,-814.36106002170800
69,18,68,15,-19.89020606253482,445.54061580077973
95,16,68,15,-10.94712655584565,107.94102206140279
67,311,69,18,-0.00000000000000,1000.00000000000000
68,15,69,18,-19.89020606253482,445.54061580077973
69,18,69,18,64.38019699958333,-1909.50983377716307
82,17,69,18,-17.68033946251768,176.80339462517682
84,20,69,18,-26.80965147453083,288.20375335120644
70,111,70,111,0.00000000000000,-1000.00000000000000
72,11,70,111,-0.00000000000000,1000.00000000000000
71,319,71,319,0.00000000000000,-1000.00000000000000
80,21,71,319,-0.00000000000000,1000.00000000000000
70,111,72,11,-0.00000000000000,1000.00000000000000
72,11,72,11,16.12331472969986,-1178.85106215985888
80,21,72,11,-16.12331472969986,180.21068215985895
73,122,73,122,0.00000000000000,-1000.00000000000000
76,22,73,122,-0.00000000000000,1000.00000000000000
74,23,74,23,29.51182082568709,-666.59966778146224
75,24,74,23,-11.80472833027484,267.21612311258491
76,22,74,23,-17.70709249541225,400.82418466887736
74,23,75,24,-11.80472833027484,267.21612311258491
75,24,75,24,34.04066315204346,-602.11073766119489
76,22,75,24,-9.45207502584552,140.00886132033673
77,25,75,24,-12.78385979592311,196.40657322827323
73,122,76,22,-0.00000000000000,1000.00000000000000
74,23,76,22,-17.70709249541225,400.82418466887736
75,24,76,22,-9.45207502584552,140.00886132033673
76,22,76,22,101.05219315645357,-2290.09999013120250
80,21,76,22,-73.89302563519581,750.29841414198825
75,24,77,25,-12.78385979592311,196.40657322827323
77,25,77,25,42.14230798195975,-642.70334636228563
79,26,77,25,-20.87497838404711,322.80128420098151
80,21,77,25,-8.48346980198953,125.05262893303087
78,313,78,313,0.00000000000000,-1000.00000000000000
125,13,78,313,-0.00000000000000,1000.00000000000000
77,25,79,26,-20.87497838404711,322.80128420098151
79,26,79,26,69.60963998255215,-1015.19801584262314
84,20,79,26,-13.05541799846937,149.46202674109756
125,13,79,26,-35.67924360003568,544.10846490054405
71,319,80,21,-0.00000000000000,1000.00000000000000
72,11,80,21,-16.12331472969986,180.21068215985895
76,22,80,21,-73.89302563519581,750.29841414198825
77,25,80,21,-8.48346980198953,125.05262893303087
80,21,80,21,112.09737254389600,-2321.71948532509487
81,19,80,21,-7.97660196756182,182.13241159266153
84,20,80,21,-5.62096040944899,86.97296849755526
80,21,81,19,-7.97660196756182,182.13241159266153
81,19,81,19,20.71253178562968,-468.44005134012343
82,17,81,19,-8.85354624770613,200.41209233443868
84,20,81,19,-3.88238357036173,87.16331741302318
66,14,82,17,-30.89510578910361,324.93128502333116
69,18,82,17,-17.68033946251768,176.80339462517682
81,19,82,17,-8.85354624770613,200.41209233443868
82,17,82,17,57.42899149932742,-701.38051198294670
83,112,83,112,0.00000000000000,-1000.00000000000000
118,12,83,112,-0.00000000000000,1000.00000000000000
69,18,84,20,-26.80965147453083,288.20375335120644
79,26,84,20,-13.05541799846937,149.46202674109756
80,21,84,20,-5.62096040944899,86.97296849755526
81,19,84,20,-3.88238357036173,87.16331741302318
84,20,84,20,63.52610920917270,-932.75951199085364
118,12,84,20,-14.15769575636179,323.52956598797124
85,183,85,183,0.00000000000000,-1000.00000000000000
86,83,85,183,-0.00000000000000,1000.00000000000000
85,183,86,83,-0.00000000000000,1000.00000000000000
86,83,86,83,8.26110936979884,-1178.54429569562194
91,84,86,83,-8.26110936979884,179.80061569562184
87,187,87,187,0.00000000000000,-1000.00000000000000
88,87,87,187,-0.00000000000000,1000.00000000000000
87,187,88,87,-0.00000000000000,1000.00000000000000
88,87,88,87,29.02757619738752,-1667.28849253991302
89,86,88,87,-29.02757619738752,667.63425253991295
88,87,89,86,-29.02757619738752,667.63425253991295
89,86,89,86,55.58821494050590,-1267.66037954322883
90,85,89,86,-8.85354624770613,200.41209233443868
93,88,89,86,-17.70709249541225,400.82418466887736
89,86,90,85,-8.85354624770613,200.41209233443868
90,85,90,85,24.80675018282976,-563.75490551976179
91,84,90,85,-15.95320393512364,364.26482318532305
86,83,91,84,-8.26110936979884,179.80061569562184
90,85,91,84,-15.95320393512364,364.26482318532305
91,84,91,84,41.28514575934819,-794.11967861612311
117,89,91,84,-11.96427808400633,168.35448446780327
119,35,91,84,-5.10655437041939,84.65372526737488
92,191,92,191,0.00000000000000,-1000.00000000000000
94,91,92,191,-0.00000000000000,1000.00000000000000
89,86,93,88,-17.70709249541225,400.82418466887736
93,88,93,88,35.67223618175377,-791.84199052083216
94,91,93,88,-6.62498946024404,141.53386574157724
117,89,93,88,-11.34015422609748,250.74341011037748
92,191,94,91,-0.00000000000000,1000.00000000000000
93,88,94,91,-6.62498946024404,141.53386574157724
94,91,94,91,50.28189175196758,-1765.38004237137534
95,16,94,91,-4.39841657003479,66.50938995295027
117,89,94,91,-39.25848572168875,559.04083667684779
68,15,95,16,-10.94712655584565,107.94102206140279
94,91,95,16,-4.39841657003479,66.50938995295027
95,16,95,16,33.05263562129269,-573.33515668323048
118,12,95,16,-17.70709249541225,400.82418466887736
96,170,96,170,0.00000000000000,-1000.00000000000000
97,70,96,170,-0.00000000000000,1000.00000000000000
96,170,97,70,-0.00000000000000,1000.00000000000000
97,70,97,70,18.96180021682407,-1405.06101942075816
113,71,97,70,-18.96180021682407,405.61763942075822
98,175,98,175,0.00000000000000,-1000.00000000000000
100,75,98,175,-0.00000000000000,1000.00000000000000
99,315,99,315,0.00000000000000,-1000.00000000000000
101,74,99,315,-0.00000000000000,1000.00000000000000
98,175,100,75,-0.00000000000000,1000.00000000000000
100,75,100,75,109.14051841746247,-2473.25411863574345
101,74,100,75,-109.14051841746247,1473.39699863574356
99,315,101,74,-0.00000000000000,1000.00000000000000
100,75,101,74,-109.14051841746247,1473.39699863574356
101,74,101,74,129.38749098888874,-2756.34073408713948
103,73,101,74,-20.24697257142626,283.86255545139613
102,322,102,322,0.00000000000000,-1000.00000000000000
104,72,102,322,-0.00000000000000,1000.00000000000000
101,74,103,73,-20.24697257142626,283.86255545139613
103,73,103,73,41.26970715725693,-574.50626265447136
104,72,103,73,-21.02273458583067,292.17310720307529
102,322,104,72,-0.00000000000000,1000.00000000000000
103,73,104,72,-21.02273458583067,292.17310720307529
104,72,104,72,32.55171013496859,-1523.97747298409286
109,77,104,72,-4.74312466512662,132.45614805575806
113,71,104,72,-6.78585088401130,101.17086772525941
105,178,105,178,0.00000000000000,-1000.00000000000000
108,78,105,178,-0.00000000000000,1000.00000000000000
106,318,106,318,0.00000000000000,-1000.00000000000000
123,80,106,318,-0.00000000000000,1000.00000000000000
107,79,107,79,34.88017563102120,-806.30399926698192
108,78,107,79,-10.29525110673949,235.67777533536082
123,80,107,79,-24.58492452428171,572.00924393162109
105,178,108,78,-0.00000000000000,1000.00000000000000
107,79,108,78,-10.29525110673949,235.67777533536082
108,78,108,78,32.15081920700055,-1730.20836007697631
109,77,108,78,-15.95320393512364,364.26482318532305
122,76,108,78,-5.90236416513742,133.60806155629245
104,72,109,77,-4.74312466512662,132.45614805575806
108,78,109,77,-15.95320393512364,364.26482318532305
109,77,109,77,49.13256005993149,-754.08499569007654
122,76,109,77,-14.68841493642317,117.93102376839759
123,80,109,77,-13.74781652325807,141.52164068059778
110,193,110,193,0.00000000000000,-1000.00000000000000
112,93,110,193,-0.00000000000000,1000.00000000000000
111,324,111,324,0.00000000000000,-1000.00000000000000
116,92,111,324,-0.00000000000000,1000.00000000000000
110,193,112,93,-0.00000000000000,1000.00000000000000
112,93,112,93,29.02757619738752,-1667.28849253991302
116,92,112,93,-29.02757619738752,667.63425253991295
97,70,113,71,-18.96180021682407,405.61763942075822
104,72,113,71,-6.78585088401130,101.17086772525941
113,71,113,71,53.59996194073084,-873.55784111678861
116,92,113,71,-16.27826721101192,207.71068961251211
122,76,113,71,-11.57404362888355,161.77356435825874
114,312,114,312,0.00000000000000,-1000.00000000000000
115,90,114,312,-0.00000000000000,1000.00000000000000
114,312,115,90,-0.00000000000000,1000.00000000000000
115,90,115,90,23.90680964583651,-1524.80656969698657
116,92,115,90,-3.51468128466787,75.82492738726083
117,89,115,90,-6.17579125119766,132.69128631144690
118,12,115,90,-14.21633710997098,318.34440599827877
111,324,116,92,-0.00000000000000,1000.00000000000000
112,93,116,92,-29.02757619738752,667.63425253991295
113,71,116,92,-16.27826721101192,207.71068961251211
115,90,116,92,-3.51468128466787,75.82492738726083
116,92,116,92,60.05101172185478,-2100.90050834738258
117,89,116,92,-11.23048702878748,152.54744880769664
91,84,117,89,-11.96427808400633,168.35448446780327
93,88,117,89,-11.34015422609748,250.74341011037748
94,91,117,89,-39.25848572168875,559.04083667684779
115,90,117,89,-6.17579125119766,132.69128631144690
116,92,117,89,-11.23048702878748,152.54744880769664
117,89,117,89,79.96919631177769,-1261.49875637417199
53,6,118,12,-0.00000000000000,30000.00000000000000
55,27,118,12,-13.82763142210037,308.49922517582547
83,112,118,12,-0.00000000000000,1000.00000000000000
84,20,118,12,-14.15769575636179,323.52956598797124
95,16,118,12,-17.70709249541225,400.82418466887736
115,90,118,12,-14.21633710997098,318.34440599827877
118,12,118,12,59.90875678384539,-32348.43134183095390
54,2,119,35,-5.17420427758488,50.72800274154825
56,34,119,35,-13.93534652675356,194.89465554446537
63,65,119,35,-34.66722453004990,487.73198649173656
91,84,119,35,-5.10655437041939,84.65372526737488
119,35,119,35,58.88332970480774,-814.64316004512511
1,10,120,59,-0.00000000000000,30000.00000000000000
47,67,120,59,-19.90643973325371,278.69015626555188
49,68,120,59,-17.70709249541225,400.82418466887736
62,66,120,59,-62.92134831460674,1339.32584269662925
64,82,120,59,-17.70709249541225,400.82418466887736
120,59,120,59,118.24197303868493,-32417.58130829993752
58,62,121,60,-7.04856340720387,109.07353204707007
61,64,121,60,-10.54405106835401,147.83638268754680
62,66,121,60,-5.14762555336975,117.83888766768041
64,82,121,60,-5.49939192437865,125.22901039227951
121,60,121,60,46.43079737427357,-659.12246087619985
122,76,121,60,-18.19116542096730,161.34772808162299
108,78,122,76,-5.90236416513742,133.60806155629245
109,77,122,76,-14.68841493642317,117.93102376839759
113,71,122,76,-11.57404362888355,161.77356435825874
121,60,122,76,-18.19116542096730,161.34772808162299
122,76,122,76,69.69045290897873,-802.33014792440326
124,81,122,76,-19.33446475756729,230.93944015983158
64,82,123,80,-6.49591896739960,106.55586376348472
106,318,123,80,-0.00000000000000,1000.00000000000000
107,79,123,80,-24.58492452428171,572.00924393162109
109,77,123,80,-13.74781652325807,141.52164068059778
123,80,123,80,76.91401840128776,-2268.46860951616736
124,81,123,80,-32.08535838634837,450.26016114046365
40,69,124,81,-34.15882885034767,472.10508735369694
64,82,124,81,-7.25689404934688,166.90856313497824
122,76,124,81,-19.33446475756729,230.93944015983158
123,80,124,81,-32.08535838634837,450.26016114046365
124,81,124,81,92.83554604361022,-1298.63307178897048
55,27,125,13,-12.29246226214085,286.00462196581054
59,63,125,13,-25.23801770555060,266.43211586596635
78,313,125,13,-0.00000000000000,1000.00000000000000
79,26,125,13,-35.67924360003568,544.10846490054405
125,13,125,13,73.20972356772714,-2095.58918273232121
126,94,126,94,0.00000000000000,-1000.00000000000000
127,194,126,94,-0.00000000000000,1000.00000000000000
126,94,127,194,-0.00000000000000,1000.00000000000000
127,194,127,194,0.00000000000000,-1000.00000000000000
128,201,128,201,0.00000000000000,-626.66666666666663
129,202,128,201,-0.00000000000000,666.66666666666663
128,201,129,202,-0.00000000000000,666.66666666666663
129,202,129,202,0.00000000000000,-666.66666666666663
130,301,130,301,0.00000000000000,-626.66666666666663
131,302,130,301,-0.00000000000000,666.66666666666663
130,301,131,302,-0.00000000000000,666.66666666666663
131,302,131,302,0.00000000000000,-666.66666666666663
